STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00202691,"FARMINGTON, MI US",3/28/2018,5.3,0,0,11.1,3.3
USC00202691,"FARMINGTON, MI US",3/29/2018,1.5,0,0,8.9,2.8
USC00202691,"FARMINGTON, MI US",3/30/2018,6.9,0,0,6.1,-1.1
USC00202691,"FARMINGTON, MI US",3/31/2018,0,0,0,6.7,-3.9
USC00202691,"FARMINGTON, MI US",4/1/2018,2.8,0,0,8.3,-3.9
USC00202691,"FARMINGTON, MI US",4/2/2018,0,0,0,3.9,-7.2
USC00202691,"FARMINGTON, MI US",4/3/2018,0,0,0,5.6,-7.2
USC00202691,"FARMINGTON, MI US",4/4/2018,19.3,0,0,4.4,0
USC00202691,"FARMINGTON, MI US",4/5/2018,0.5,3,0,1.1,-5
USC00202691,"FARMINGTON, MI US",4/6/2018,3,23,25,6.1,-3.3
USC00202691,"FARMINGTON, MI US",4/7/2018,0,0,0,5,-8.3
USC00202691,"FARMINGTON, MI US",4/8/2018,0,0,0,2.8,-8.3
USC00202691,"FARMINGTON, MI US",4/9/2018,0,0,0,4.4,-8.3
USC00202691,"FARMINGTON, MI US",4/10/2018,0.3,0,0,3.3,-1.7
USC00202691,"FARMINGTON, MI US",4/11/2018,0,0,0,6.7,-1.1
USC00202691,"FARMINGTON, MI US",4/12/2018,1,0,0,13.3,0.6
USC00202691,"FARMINGTON, MI US",4/13/2018,0,0,0,22.8,2.2
USC00202691,"FARMINGTON, MI US",4/14/2018,6.1,0,0,13.3,2.8
USC00202691,"FARMINGTON, MI US",4/15/2018,22.4,5,0,3.3,-2.2
USC00202691,"FARMINGTON, MI US",4/16/2018,22.1,0,0,1.7,-1.7
USC00202691,"FARMINGTON, MI US",4/17/2018,1,8,0,2.2,-2.8
USC00202691,"FARMINGTON, MI US",4/18/2018,0,0,0,1.7,-3.3
USC00202691,"FARMINGTON, MI US",4/19/2018,0.3,0,0,7.8,-0.6
USC00202691,"FARMINGTON, MI US",4/20/2018,0,0,0,11.7,-1.1
USC00202691,"FARMINGTON, MI US",4/21/2018,0,0,0,13.9,-2.2
USC00202691,"FARMINGTON, MI US",4/22/2018,0,0,0,12.8,-1.7
USC00202691,"FARMINGTON, MI US",4/23/2018,0,0,0,16.1,-1.1
USC00202691,"FARMINGTON, MI US",4/24/2018,0,0,0,12.2,7.8
USC00202691,"FARMINGTON, MI US",4/25/2018,1.3,0,0,21.1,8.9
USC00202691,"FARMINGTON, MI US",4/26/2018,0,0,0,14.4,-0.6
USC00202691,"FARMINGTON, MI US",4/27/2018,0,0,0,17.8,2.2
USC00202691,"FARMINGTON, MI US",4/28/2018,1.5,0,0,16.7,2.8
USC00202691,"FARMINGTON, MI US",4/29/2018,0,0,0,10.6,-2.2
USC00202691,"FARMINGTON, MI US",4/30/2018,0,0,0,13.9,-1.1
USC00202691,"FARMINGTON, MI US",5/1/2018,0,0,0,22.2,3.9
USC00202691,"FARMINGTON, MI US",5/2/2018,0,0,0,27.8,9.4
USC00202691,"FARMINGTON, MI US",5/3/2018,14.2,0,0,28.3,15.6
USC00202691,"FARMINGTON, MI US",5/4/2018,19.8,0,0,21.7,12.8
USC00202691,"FARMINGTON, MI US",5/5/2018,0,0,0,22.8,8.3
USC00202691,"FARMINGTON, MI US",5/6/2018,0,0,0,23.9,10
USC00202691,"FARMINGTON, MI US",5/7/2018,11.9,0,0,23.9,6.1
USC00202691,"FARMINGTON, MI US",5/8/2018,0,0,0,20.6,5.6
USC00202691,"FARMINGTON, MI US",5/9/2018,0,0,0,24.4,8.3
USC00202691,"FARMINGTON, MI US",5/10/2018,4.6,0,0,26.1,8.9
USC00202691,"FARMINGTON, MI US",5/11/2018,0,0,0,21.1,4.4
USC00202691,"FARMINGTON, MI US",5/12/2018,63.2,0,0,6.7,3.9
USC00202691,"FARMINGTON, MI US",5/13/2018,28.2,0,0,10,4.4
USC00202691,"FARMINGTON, MI US",5/14/2018,0,0,0,18.3,6.1
USC00202691,"FARMINGTON, MI US",5/15/2018,6.9,0,0,24.4,10.6
USC00202691,"FARMINGTON, MI US",5/16/2018,1,0,0,21.7,8.3
USC00202691,"FARMINGTON, MI US",5/17/2018,0,0,0,25.6,9.4
USC00202691,"FARMINGTON, MI US",5/18/2018,0,0,0,25.6,10.6
USC00202691,"FARMINGTON, MI US",5/19/2018,1.3,0,0,22.8,11.1
USC00202691,"FARMINGTON, MI US",5/20/2018,22.1,0,0,24.4,13.3
USC00202691,"FARMINGTON, MI US",5/21/2018,0.8,0,0,15.6,7.8
USC00202691,"FARMINGTON, MI US",5/22/2018,10.4,0,0,18.3,8.9
USC00202691,"FARMINGTON, MI US",5/23/2018,0,0,0,22.2,11.1
USC00202691,"FARMINGTON, MI US",5/24/2018,0,0,0,26.7,11.1
USC00202691,"FARMINGTON, MI US",5/25/2018,0,0,0,27.8,11.7
USC00202691,"FARMINGTON, MI US",5/26/2018,0,0,0,30.6,13.9
USC00202691,"FARMINGTON, MI US",5/27/2018,0,0,0,27.2,16.7
USC00202691,"FARMINGTON, MI US",5/28/2018,0,0,0,32.8,17.8
USC00202691,"FARMINGTON, MI US",5/29/2018,0,0,0,34.4,18.9
USC00202691,"FARMINGTON, MI US",5/30/2018,0,0,0,32.2,19.4
USC00202691,"FARMINGTON, MI US",5/31/2018,8.4,0,0,29.4,20.6
USC00202691,"FARMINGTON, MI US",6/1/2018,0,0,0,30.6,19.4
USC00202691,"FARMINGTON, MI US",6/2/2018,2.3,0,0,28.9,12.2
USC00202691,"FARMINGTON, MI US",6/3/2018,0,0,0,20.6,12.2
USC00202691,"FARMINGTON, MI US",6/4/2018,13.2,0,0,22.8,13.9
USC00202691,"FARMINGTON, MI US",6/5/2018,4.1,0,0,22.2,13.3
USC00202691,"FARMINGTON, MI US",6/6/2018,0,0,0,18.3,6.7
USC00202691,"FARMINGTON, MI US",6/7/2018,0,0,0,21.7,8.9
USC00202691,"FARMINGTON, MI US",6/8/2018,0,0,0,27.2,14.4
USC00202691,"FARMINGTON, MI US",6/9/2018,0,0,0,27.2,15
USC00202691,"FARMINGTON, MI US",6/10/2018,4.3,0,0,18.9,14.4
USC00202691,"FARMINGTON, MI US",6/11/2018,0,0,0,18.9,13.9
USC00202691,"FARMINGTON, MI US",6/12/2018,0,0,0,24.4,13.9
USC00202691,"FARMINGTON, MI US",6/13/2018,0.8,0,0,25.6,16.1
USC00202691,"FARMINGTON, MI US",6/14/2018,0,0,0,28.3,13.3
USC00202691,"FARMINGTON, MI US",6/15/2018,0,0,0,28.3,11.7
USC00202691,"FARMINGTON, MI US",6/16/2018,0.3,0,0,27.8,13.3
USC00202691,"FARMINGTON, MI US",6/17/2018,0,0,0,27.2,17.2
USC00202691,"FARMINGTON, MI US",6/18/2018,0,0,0,34.4,18.9
USC00202691,"FARMINGTON, MI US",6/19/2018,5.8,0,0,33.9,16.7
USC00202691,"FARMINGTON, MI US",6/20/2018,15.2,0,0,23.3,12.8
USC00202691,"FARMINGTON, MI US",6/21/2018,1.8,0,0,21.1,12.2
USC00202691,"FARMINGTON, MI US",6/22/2018,0,0,0,25,13.3
USC00202691,"FARMINGTON, MI US",6/23/2018,1.3,0,0,21.7,12.8
USC00202691,"FARMINGTON, MI US",6/24/2018,1.3,0,0,25.6,16.7
USC00202691,"FARMINGTON, MI US",6/25/2018,0,0,0,23.3,11.1
USC00202691,"FARMINGTON, MI US",6/26/2018,0,0,0,23.3,11.7
USC00202691,"FARMINGTON, MI US",6/27/2018,0,0,0,26.7,13.3
USC00202691,"FARMINGTON, MI US",6/28/2018,1,0,0,25,18.3
USC00202691,"FARMINGTON, MI US",6/29/2018,0,0,0,30.6,18.3
USC00202691,"FARMINGTON, MI US",6/30/2018,0,0,0,32.2,20
USC00202691,"FARMINGTON, MI US",7/1/2018,0,0,0,33.9,21.1
USC00202691,"FARMINGTON, MI US",7/2/2018,10.9,0,0,33.3,23.3
USC00202691,"FARMINGTON, MI US",7/3/2018,0,0,0,31.1,17.8
USC00202691,"FARMINGTON, MI US",7/4/2018,0,0,0,32.2,21.1
USC00202691,"FARMINGTON, MI US",7/5/2018,32.3,0,0,32.2,22.2
USC00202691,"FARMINGTON, MI US",7/6/2018,0,0,0,33.3,17.8
USC00202691,"FARMINGTON, MI US",7/7/2018,0,0,0,25,9.4
USC00202691,"FARMINGTON, MI US",7/8/2018,0,0,0,26.1,11.1
USC00202691,"FARMINGTON, MI US",7/9/2018,0,0,0,30,13.3
USC00202691,"FARMINGTON, MI US",7/10/2018,0,0,0,31.7,15
USC00202691,"FARMINGTON, MI US",7/11/2018,0,0,0,30,13.9
USC00202691,"FARMINGTON, MI US",7/12/2018,0,0,0,28.9,12.8
USC00202691,"FARMINGTON, MI US",7/13/2018,0,0,0,27.8,16.1
USC00202691,"FARMINGTON, MI US",7/14/2018,0,0,0,32.2,18.9
USC00202691,"FARMINGTON, MI US",7/15/2018,0,0,0,28.3,20.6
USC00202691,"FARMINGTON, MI US",7/16/2018,14.5,0,0,32.8,20.6
USC00202691,"FARMINGTON, MI US",7/17/2018,3,0,0,30.6,15
USC00202691,"FARMINGTON, MI US",7/18/2018,0,0,0,26.7,13.3
USC00202691,"FARMINGTON, MI US",7/19/2018,0,0,0,26.7,13.3
USC00202691,"FARMINGTON, MI US",7/20/2018,0,0,0,27.8,16.1
USC00202691,"FARMINGTON, MI US",7/21/2018,1.3,0,0,26.7,18.3
USC00202691,"FARMINGTON, MI US",7/22/2018,18,0,0,20,18.9
USC00202691,"FARMINGTON, MI US",7/23/2018,1.5,0,0,20.6,13.9
USC00202691,"FARMINGTON, MI US",7/24/2018,0,0,0,25.6,16.7
USC00202691,"FARMINGTON, MI US",7/25/2018,3,0,0,27.2,18.3
USC00202691,"FARMINGTON, MI US",7/26/2018,0,0,0,30,16.7
USC00202691,"FARMINGTON, MI US",7/27/2018,0,0,0,28.3,14.4
USC00202691,"FARMINGTON, MI US",7/28/2018,4.3,0,0,25.6,13.3
USC00202691,"FARMINGTON, MI US",7/29/2018,0,0,0,26.1,13.9
USC00202691,"FARMINGTON, MI US",7/30/2018,0,0,0,28.3,14.4
USC00202691,"FARMINGTON, MI US",7/31/2018,0.5,0,0,25,15
USC00202691,"FARMINGTON, MI US",8/1/2018,40.1,0,0,25,16.1
USC00202691,"FARMINGTON, MI US",8/2/2018,0,0,0,26.1,13.9
USC00202691,"FARMINGTON, MI US",8/3/2018,0,0,0,28.9,14.4
USC00202691,"FARMINGTON, MI US",8/4/2018,0,0,0,30,16.7
USC00202691,"FARMINGTON, MI US",8/5/2018,0,0,0,31.1,16.7
USC00202691,"FARMINGTON, MI US",8/6/2018,0,0,0,32.2,18.9
USC00202691,"FARMINGTON, MI US",8/7/2018,11.4,0,0,29.4,20.6
USC00202691,"FARMINGTON, MI US",8/8/2018,0,0,0,29.4,20.6
USC00202691,"FARMINGTON, MI US",8/9/2018,2.3,0,0,27.2,17.2
USC00202691,"FARMINGTON, MI US",8/10/2018,6.6,0,0,28.9,17.8
USC00202691,"FARMINGTON, MI US",8/11/2018,0,0,0,27.2,13.9
USC00202691,"FARMINGTON, MI US",8/12/2018,0,0,0,28.3,15
USC00202691,"FARMINGTON, MI US",8/13/2018,0.5,0,0,29.4,16.1
USC00202691,"FARMINGTON, MI US",8/14/2018,0,0,0,29.4,16.1
USC00202691,"FARMINGTON, MI US",8/15/2018,0,0,0,30.6,17.2
USC00202691,"FARMINGTON, MI US",8/16/2018,0,0,0,30,18.9
USC00202691,"FARMINGTON, MI US",8/17/2018,2.8,0,0,23.3,20.6
USC00202691,"FARMINGTON, MI US",8/18/2018,8.1,0,0,24.4,18.9
USC00202691,"FARMINGTON, MI US",8/19/2018,50.8,0,0,27.8,17.8
USC00202691,"FARMINGTON, MI US",8/20/2018,0,0,0,26.1,16.1
USC00202691,"FARMINGTON, MI US",8/21/2018,3.3,0,0,26.1,16.7
USC00202691,"FARMINGTON, MI US",8/22/2018,2,0,0,27.8,15.6
USC00202691,"FARMINGTON, MI US",8/23/2018,0,0,0,23.3,12.8
USC00202691,"FARMINGTON, MI US",8/24/2018,0,0,0,27.2,12.2
USC00202691,"FARMINGTON, MI US",8/25/2018,0,0,0,24.4,12.8
USC00202691,"FARMINGTON, MI US",8/26/2018,2,0,0,24.4,18.3
USC00202691,"FARMINGTON, MI US",8/27/2018,0,0,0,29.4,20
USC00202691,"FARMINGTON, MI US",8/28/2018,0,0,0,31.7,20.6
USC00202691,"FARMINGTON, MI US",8/29/2018,0,0,0,32.2,21.1
USC00202691,"FARMINGTON, MI US",8/30/2018,0,0,0,28.9,13.3
USC00202691,"FARMINGTON, MI US",8/31/2018,0,0,0,23.3,13.3
USC00202691,"FARMINGTON, MI US",9/1/2018,0,0,0,27.8,13.9
USC00202691,"FARMINGTON, MI US",9/2/2018,14.5,0,0,29.4,16.7
USC00202691,"FARMINGTON, MI US",9/3/2018,0,0,0,31.1,20.6
USC00202691,"FARMINGTON, MI US",9/4/2018,15,0,0,29.4,19.4
USC00202691,"FARMINGTON, MI US",9/5/2018,0,0,0,32.2,19.4
USC00202691,"FARMINGTON, MI US",9/6/2018,9.4,0,0,32.2,18.3
USC00202691,"FARMINGTON, MI US",9/7/2018,0,0,0,22.8,16.1
USC00202691,"FARMINGTON, MI US",9/8/2018,0,0,0,20,15.6
USC00202691,"FARMINGTON, MI US",9/9/2018,0,0,0,18.3,11.7
USC00202691,"FARMINGTON, MI US",9/10/2018,1.3,0,0,14.4,11.7
USC00202691,"FARMINGTON, MI US",9/11/2018,0,0,0,16.1,12.2
USC00202691,"FARMINGTON, MI US",9/12/2018,0,0,0,24.4,10.6
USC00202691,"FARMINGTON, MI US",9/13/2018,0,0,0,22.8,10.6
USC00202691,"FARMINGTON, MI US",9/14/2018,0,0,0,22.8,14.4
USC00202691,"FARMINGTON, MI US",9/15/2018,0,0,0,26.7,17.8
USC00202691,"FARMINGTON, MI US",9/16/2018,0,0,0,30.6,17.8
USC00202691,"FARMINGTON, MI US",9/17/2018,0,0,0,29.4,16.7
USC00202691,"FARMINGTON, MI US",9/18/2018,0,0,0,28.9,16.7
USC00202691,"FARMINGTON, MI US",9/19/2018,0,0,0,30.6,16.7
USC00202691,"FARMINGTON, MI US",9/20/2018,2.5,0,0,24.4,16.1
USC00202691,"FARMINGTON, MI US",9/21/2018,37.1,0,0,22.2,16.1
USC00202691,"FARMINGTON, MI US",9/22/2018,0,0,0,26.7,10.6
USC00202691,"FARMINGTON, MI US",9/23/2018,0,0,0,16.1,6.1
USC00202691,"FARMINGTON, MI US",9/24/2018,0,0,0,20.6,6.7
USC00202691,"FARMINGTON, MI US",9/25/2018,10.2,0,0,18.9,11.1
USC00202691,"FARMINGTON, MI US",9/26/2018,14.5,0,0,23.3,17.2
USC00202691,"FARMINGTON, MI US",9/27/2018,0,0,0,19.4,5.6
USC00202691,"FARMINGTON, MI US",9/28/2018,0,0,0,16.1,5.6
USC00202691,"FARMINGTON, MI US",9/29/2018,1.5,0,0,20,4.4
USC00202691,"FARMINGTON, MI US",9/30/2018,2.5,0,0,16.1,4.4
USC00202691,"FARMINGTON, MI US",10/1/2018,24.6,0,0,16.7,4.4
USC00202691,"FARMINGTON, MI US",10/2/2018,27.9,0,0,15.6,10.6
USC00202691,"FARMINGTON, MI US",10/3/2018,0,0,0,20,12.2
USC00202691,"FARMINGTON, MI US",10/4/2018,3.8,0,0,25,12.2
USC00202691,"FARMINGTON, MI US",10/5/2018,0,0,0,21.7,4.4
USC00202691,"FARMINGTON, MI US",10/6/2018,17.3,0,0,15.6,5
USC00202691,"FARMINGTON, MI US",10/7/2018,7.9,0,0,23.3,11.7
USC00202691,"FARMINGTON, MI US",10/8/2018,0.5,0,0,14.4,11.7
USC00202691,"FARMINGTON, MI US",10/9/2018,0,0,0,27.8,13.9
USC00202691,"FARMINGTON, MI US",10/10/2018,0,0,0,29.4,15.6
USC00202691,"FARMINGTON, MI US",10/11/2018,1.5,0,0,25.6,12.8
USC00202691,"FARMINGTON, MI US",10/12/2018,0,0,0,12.8,5
USC00202691,"FARMINGTON, MI US",10/13/2018,5.3,0,0,7.2,3.3
USC00202691,"FARMINGTON, MI US",10/14/2018,0,0,0,11.7,1.1
USC00202691,"FARMINGTON, MI US",10/15/2018,0,0,0,14.4,1.1
USC00202691,"FARMINGTON, MI US",10/16/2018,0.5,0,0,10.6,-2.2
USC00202691,"FARMINGTON, MI US",10/17/2018,0,0,0,13.3,-2.2
USC00202691,"FARMINGTON, MI US",10/18/2018,0,0,0,7.8,-3.3
USC00202691,"FARMINGTON, MI US",10/19/2018,0,0,0,11.1,-3.3
USC00202691,"FARMINGTON, MI US",10/20/2018,1,0,0,13.3,1.7
USC00202691,"FARMINGTON, MI US",10/21/2018,7.4,0,0,12.2,0.6
USC00202691,"FARMINGTON, MI US",10/22/2018,0,0,0,5.6,0
USC00202691,"FARMINGTON, MI US",10/23/2018,0,0,0,15,0
USC00202691,"FARMINGTON, MI US",10/24/2018,0,0,0,11.1,0
USC00202691,"FARMINGTON, MI US",10/25/2018,0,0,0,8.9,-2.8
USC00202691,"FARMINGTON, MI US",10/26/2018,0,0,0,9.4,-2.8
USC00202691,"FARMINGTON, MI US",10/27/2018,0.5,0,0,9.4,4.4
USC00202691,"FARMINGTON, MI US",10/28/2018,2.3,0,0,5.6,2.8
USC00202691,"FARMINGTON, MI US",10/29/2018,4.6,0,0,7.2,2.8
USC00202691,"FARMINGTON, MI US",10/30/2018,0,0,0,11.7,-0.6
USC00202691,"FARMINGTON, MI US",10/31/2018,8.1,0,0,13.3,0.6
USC00202691,"FARMINGTON, MI US",11/1/2018,0.3,0,0,12.2,6.1
USC00202691,"FARMINGTON, MI US",11/2/2018,27.9,0,0,6.7,3.9
USC00202691,"FARMINGTON, MI US",11/3/2018,0.3,0,0,6.7,2.8
USC00202691,"FARMINGTON, MI US",11/4/2018,0,0,0,8.3,-0.6
USC00202691,"FARMINGTON, MI US",11/5/2018,3,0,0,10,2.2
USC00202691,"FARMINGTON, MI US",11/6/2018,5.3,0,0,11.7,6.7
USC00202691,"FARMINGTON, MI US",11/7/2018,5.3,0,0,11.7,5
USC00202691,"FARMINGTON, MI US",11/8/2018,0,0,0,5,1.7
USC00202691,"FARMINGTON, MI US",11/9/2018,2,10,0,3.9,-0.6
USC00202691,"FARMINGTON, MI US",11/10/2018,2.3,15,0,1.7,-6.1
USC00202691,"FARMINGTON, MI US",11/11/2018,0,0,0,1.7,-6.1
USC00202691,"FARMINGTON, MI US",11/12/2018,0,0,0,3.3,-5.6
USC00202691,"FARMINGTON, MI US",11/13/2018,3,36,25,5,-3.9
USC00202691,"FARMINGTON, MI US",11/14/2018,0,0,0,-0.6,-9.4
USC00202691,"FARMINGTON, MI US",11/15/2018,0,0,0,-0.6,-9.4
USC00202691,"FARMINGTON, MI US",11/16/2018,5.3,33,25,0,-6.1
USC00202691,"FARMINGTON, MI US",11/17/2018,1.3,5,0,2.2,-2.2
USC00202691,"FARMINGTON, MI US",11/18/2018,0.5,3,0,2.2,-1.7
USC00202691,"FARMINGTON, MI US",11/19/2018,1,10,0,1.7,-6.1
USC00202691,"FARMINGTON, MI US",11/20/2018,1.8,25,25,2.8,-5
USC00202691,"FARMINGTON, MI US",11/21/2018,0,0,0,1.1,-4.4
USC00202691,"FARMINGTON, MI US",11/22/2018,0,0,0,0,-7.2
USC00202691,"FARMINGTON, MI US",11/23/2018,0,0,0,-2.2,-7.2
USC00202691,"FARMINGTON, MI US",11/24/2018,7.1,0,0,7.2,-5.6
USC00202691,"FARMINGTON, MI US",11/25/2018,1,0,0,7.8,3.9
USC00202691,"FARMINGTON, MI US",11/26/2018,9.1,0,0,6.7,0
USC00202691,"FARMINGTON, MI US",11/27/2018,2.8,0,0,1.1,-3.3
USC00202691,"FARMINGTON, MI US",11/28/2018,0,0,0,-1.7,-3.9
USC00202691,"FARMINGTON, MI US",11/29/2018,0,0,0,-2.2,-4.4
USC00202691,"FARMINGTON, MI US",11/30/2018,0.3,0,0,-1.1,-4.4
USC00202691,"FARMINGTON, MI US",12/1/2018,0,0,0,6.1,-2.8
USC00202691,"FARMINGTON, MI US",12/2/2018,0,0,0,7.8,0
USC00202691,"FARMINGTON, MI US",12/3/2018,14.5,0,0,13.9,0
USC00202691,"FARMINGTON, MI US",12/4/2018,0,0,0,0.6,-3.3
USC00202691,"FARMINGTON, MI US",12/5/2018,0,0,0,1.7,-6.7
USC00202691,"FARMINGTON, MI US",12/6/2018,0,0,0,-0.6,-6.7
USC00202691,"FARMINGTON, MI US",12/7/2018,0.5,5,0,0,-5.6
USC00202691,"FARMINGTON, MI US",12/8/2018,0,0,0,-0.6,-7.8
USC00202691,"FARMINGTON, MI US",12/9/2018,0,0,0,-0.6,-11.7
USC00202691,"FARMINGTON, MI US",12/10/2018,0,0,0,2.2,-11.7
USC00202691,"FARMINGTON, MI US",12/11/2018,0,0,0,-3.3,-5.6
USC00202691,"FARMINGTON, MI US",12/12/2018,0,0,0,-0.6,-8.3
USC00202691,"FARMINGTON, MI US",12/13/2018,3.3,0,0,2.8,-6.1
USC00202691,"FARMINGTON, MI US",12/14/2018,4.3,0,0,4.4,-2.8
USC00202691,"FARMINGTON, MI US",12/15/2018,0,0,0,6.1,-1.7
USC00202691,"FARMINGTON, MI US",12/16/2018,0,0,0,3.3,-1.7
USC00202691,"FARMINGTON, MI US",12/17/2018,0,0,0,7.8,-1.7
USC00202691,"FARMINGTON, MI US",12/18/2018,0,0,0,3.9,-5
USC00202691,"FARMINGTON, MI US",12/19/2018,0,0,0,2.2,-5.6
USC00202691,"FARMINGTON, MI US",12/20/2018,0,0,0,7.2,-2.2
USC00202691,"FARMINGTON, MI US",12/21/2018,11.9,0,0,5.6,0
USC00202691,"FARMINGTON, MI US",12/22/2018,0,0,0,3.9,-1.7
USC00202691,"FARMINGTON, MI US",12/23/2018,0,0,0,3.9,-1.7
USC00202691,"FARMINGTON, MI US",12/24/2018,0,0,0,2.8,-1.1
USC00202691,"FARMINGTON, MI US",12/25/2018,0,0,0,-0.6,-4.4
USC00202691,"FARMINGTON, MI US",12/26/2018,0,0,0,-0.6,-5.6
USC00202691,"FARMINGTON, MI US",12/27/2018,0,0,0,7.8,-0.6
USC00202691,"FARMINGTON, MI US",12/28/2018,0,0,0,10,1.7
USC00202691,"FARMINGTON, MI US",12/29/2018,7.9,25,25,13.3,-2.2
USC00202691,"FARMINGTON, MI US",12/30/2018,0,0,25,-1.7,-3.3
USC00202691,"FARMINGTON, MI US",12/31/2018,0,0,0,1.7,-3.9
USC00202691,"FARMINGTON, MI US",1/1/2019,21.8,0,0,6.7,-1.1
USC00202691,"FARMINGTON, MI US",1/2/2019,0,0,0,1.1,-5
USC00202691,"FARMINGTON, MI US",1/3/2019,1.3,0,0,0,-4.4
USC00202691,"FARMINGTON, MI US",1/4/2019,0,0,0,3.3,-2.2
USC00202691,"FARMINGTON, MI US",1/5/2019,0,0,0,10,-3.3
USC00202691,"FARMINGTON, MI US",1/6/2019,0,0,0,10,-2.8
USC00202691,"FARMINGTON, MI US",1/7/2019,0,0,0,4.4,-1.7
USC00202691,"FARMINGTON, MI US",1/8/2019,1.5,0,0,10.6,-1.1
USC00202691,"FARMINGTON, MI US",1/9/2019,1.3,0,0,8.9,-3.9
USC00202691,"FARMINGTON, MI US",1/10/2019,0.3,5,0,-3.9,-6.7
USC00202691,"FARMINGTON, MI US",1/11/2019,0,0,0,-3.3,-10
USC00202691,"FARMINGTON, MI US",1/12/2019,0,0,0,-2.2,-9.4
USC00202691,"FARMINGTON, MI US",1/13/2019,0,0,0,-2.2,-6.7
USC00202691,"FARMINGTON, MI US",1/14/2019,0,0,0,-0.6,-11.1
USC00202691,"FARMINGTON, MI US",1/15/2019,0,0,0,2.2,-11.1
USC00202691,"FARMINGTON, MI US",1/16/2019,0,0,0,-1.1,-4.4
USC00202691,"FARMINGTON, MI US",1/17/2019,0,0,0,-0.6,-9.4
USC00202691,"FARMINGTON, MI US",1/18/2019,0.3,3,0,-1.1,-6.1
USC00202691,"FARMINGTON, MI US",1/19/2019,1.8,25,25,-1.7,-7.8
USC00202691,"FARMINGTON, MI US",1/20/2019,5.3,76,102,-7.2,-17.2
USC00202691,"FARMINGTON, MI US",1/21/2019,0,0,102,-11.7,-21.7
USC00202691,"FARMINGTON, MI US",1/22/2019,0,0,102,-8.3,-21.7
USC00202691,"FARMINGTON, MI US",1/23/2019,8.1,0,51,-0.6,-11.1
USC00202691,"FARMINGTON, MI US",1/24/2019,5.6,0,0,4.4,-3.3
USC00202691,"FARMINGTON, MI US",1/25/2019,0.3,8,0,-2.8,-11.7
USC00202691,"FARMINGTON, MI US",1/26/2019,0,0,0,-9.4,-17.8
USC00202691,"FARMINGTON, MI US",1/27/2019,3.3,41,51,-7.2,-18.3
USC00202691,"FARMINGTON, MI US",1/28/2019,0,0,51,-8.3,-18.3
USC00202691,"FARMINGTON, MI US",1/29/2019,7.6,91,152,0,-13.3
USC00202691,"FARMINGTON, MI US",1/30/2019,0,0,127,-10,-22.2
USC00202691,"FARMINGTON, MI US",1/31/2019,0,0,127,-19.4,-26.7
USC00202691,"FARMINGTON, MI US",2/1/2019,0,0,127,-15,-26.7
USC00202691,"FARMINGTON, MI US",2/2/2019,0,0,127,-8.9,-21.1
USC00202691,"FARMINGTON, MI US",2/3/2019,0,0,76,3.3,-12.2
USC00202691,"FARMINGTON, MI US",2/4/2019,0,0,0,11.1,2.2
USC00202691,"FARMINGTON, MI US",2/5/2019,3,0,0,10.6,0.6
USC00202691,"FARMINGTON, MI US",2/6/2019,7.6,5,0,1.7,-3.3
USC00202691,"FARMINGTON, MI US",2/7/2019,0,0,0,0.6,-1.7
USC00202691,"FARMINGTON, MI US",2/8/2019,2.5,0,0,10,-8.9
USC00202691,"FARMINGTON, MI US",2/9/2019,0,0,0,-7.8,-12.8
USC00202691,"FARMINGTON, MI US",2/10/2019,0,0,0,-3.3,-12.8
USC00202691,"FARMINGTON, MI US",2/11/2019,1.8,48,51,-3.9,-8.9
USC00202691,"FARMINGTON, MI US",2/12/2019,9.9,25,51,-2.2,-5.6
USC00202691,"FARMINGTON, MI US",2/13/2019,5.1,38,76,0.6,-6.7
USC00202691,"FARMINGTON, MI US",2/14/2019,1,30,102,-3.9,-10
USC00202691,"FARMINGTON, MI US",2/15/2019,0,0,25,6.7,-6.7
USC00202691,"FARMINGTON, MI US",2/16/2019,0,0,25,-1.1,-8.3
USC00202691,"FARMINGTON, MI US",2/17/2019,0,0,25,-3.9,-6.7
USC00202691,"FARMINGTON, MI US",2/18/2019,6.6,142,152,-4.4,-8.3
USC00202691,"FARMINGTON, MI US",2/19/2019,0,0,127,-2.8,-16.1
USC00202691,"FARMINGTON, MI US",2/20/2019,0,0,102,-1.1,-15.6
USC00202691,"FARMINGTON, MI US",2/21/2019,1,0,51,1.7,-5.6
USC00202691,"FARMINGTON, MI US",2/22/2019,0,0,25,4.4,-7.2
USC00202691,"FARMINGTON, MI US",2/23/2019,0,0,0,3.9,-7.2
USC00202691,"FARMINGTON, MI US",2/24/2019,7.6,0,0,7.2,-2.8
USC00202691,"FARMINGTON, MI US",2/25/2019,0.3,10,0,6.7,-10
USC00202691,"FARMINGTON, MI US",2/26/2019,0,3,0,-4.4,-10.6
USC00202691,"FARMINGTON, MI US",2/27/2019,3,36,25,-5.6,-10
USC00202691,"FARMINGTON, MI US",2/28/2019,0,0,25,-5,-15.6
USC00202691,"FARMINGTON, MI US",3/1/2019,0,0,25,-2.2,-15
USC00202691,"FARMINGTON, MI US",3/2/2019,0,0,25,1.1,-12.2
USC00202691,"FARMINGTON, MI US",3/3/2019,0,0,25,0,-10
